generic_name,total_cost15,numrx15,avg_cost15,total_cost14,numrx14,avg_cost14
CHLORDIAZEPOXIDE HCL,324246.15999999933,38139,8.501695377435153,335960.7599999995,38134.0,8.810005769129896
HYDROCORTISONE ACETATE,319863.79999999993,607,526.9584843492586,305536.67000000004,677.0,451.30970457902515
FENOPROFEN CALCIUM,319344.88,1222,261.3296890343699,174175.57,996.0,174.8750702811245
LEVOCARNITINE (WITH SUGAR),315515.39,4074,77.44609474717723,306744.3400000001,3948.0,77.69613475177307
METHYLDOPA,313451.89000000013,18454,16.98557982009321,410706.1500000003,26834.0,15.305438995304476
ETONOGESTREL/ETHINYL ESTRADIOL,312735.26,2759,113.3509459949257,339556.4799999999,3302.0,102.83357964869774
NAPHAZOLINE HCL,310943.26,48171,6.454988686138964,325673.23000000016,48858.0,6.665709402759019
CITRIC ACID/G-LACTONE/MAG CARB,310298.7099999999,4828,64.2706524440762,228002.92999999996,3419.0,66.68702252120502
AMOXAPINE,306362.4599999999,6014,50.94154639175256,304630.2400000001,6021.0,50.59462547749545
BACITRACIN/POLYMYXIN B SULFATE,304126.45,15942,19.077057458286287,329978.3999999998,16479.0,20.02417622428544
DOLASETRON MESYLATE,304064.37000000005,139,2187.5134532374104,280791.69000000006,136.0,2064.6447794117653
VORAPAXAR SULFATE,297176.5399999999,948,313.4773628691982,,,
TRIMIPRAMINE MALEATE,293951.42,813,361.5638622386224,208002.25,646.0,321.98490712074306
MITOMYCIN,293950.52999999997,267,1100.9383146067414,22517.250000000004,64.0,351.83203125000006
IVABRADINE HCL,291367.64,747,390.05038821954486,,,
ESTROPIPATE,287826.34,14835,19.40184293899562,503049.49000000034,31847.0,15.79582032844539
CEFOXITIN SODIUM,286414.56,1246,229.86722311396468,276895.76,915.0,302.61831693989075
NORGESTREL-ETHINYL ESTRADIOL,278532.5000000001,13343,20.874803267630977,348790.6600000012,15072.0,23.14163083864127
TRIAMCINOLONE/DIMETH/SILICONE,276957.9,57,4858.91052631579,,,
SULFACETM NA/PREDNISOL AC,275956.25000000006,2015,136.9509925558313,283055.15,2374.0,119.23131844987364
AMINOCAPROIC ACID,266275.17,441,603.7985714285713,957944.98,1405.0,681.8113736654805
TRIMETHOBENZAMIDE HCL,266084.87000000005,2940,90.50505782312926,324830.6200000002,4328.0,75.05328558225514
TRIFLURIDINE/TIPIRACIL HCL,264844.17000000004,40,6621.104250000001,,,
NORELGESTROMIN/ETHIN.ESTRADIOL,263929.45,2582,102.21899690162665,125662.74000000002,1088.0,115.49884191176473
AMPHOTERICIN B LIPID COMPLEX,262920.31000000006,318,826.7934276729561,287002.56000000006,274.0,1047.4545985401462
EVOLOCUMAB,259262.56999999998,217,1194.7583870967742,,,
ONDANSETRON HCL/PF,258673.9199999999,12939,19.991801530257355,264484.9799999999,9662.0,27.37373007658869
HYOSCYAMINE SULFATE,258258.02999999977,5667,45.572265749073544,399250.63000000047,9858.0,40.50016534794081
SULFADIAZINE,253678.67000000004,626,405.2374920127796,245543.72,616.0,398.6099350649351
ESTRADIOL/LEVONORGESTREL,253157.84000000003,1716,147.5278787878788,282257.36,2109.0,133.83468942626837
TBO-FILGRASTIM,251506.13,188,1337.7985638297873,17688.08,12.0,1474.006666666667
POLYMYXIN B SULFATE,250736.11000000004,3175,78.97200314960631,302259.2700000001,3723.0,81.18701853344079
APRACLONIDINE HCL,249731.55,2291,109.00547795722392,224748.02000000002,2231.0,100.73869116987899
"GLYBURIDE,MICRONIZED",244664.98999999996,19510,12.540491542798563,510165.320000001,49441.0,10.318669120770231
ADAPALENE,243871.72000000006,1380,176.71863768115946,269950.25999999995,1409.0,191.58996451383956
ECHOTHIOPHATE IODIDE,243853.37000000002,2556,95.40429186228484,144713.16,1494.0,96.86289156626506
CABAZITAXEL,241284.69,26,9280.180384615385,387671.89,43.0,9015.62534883721
NORETHINDRONE,239211.75999999995,13374,17.886328697472706,214604.70999999938,10346.0,20.74277111927309
CEFTOLOZANE/TAZOBACTAM,233253.83000000002,212,1100.2539150943396,,,
LEVOLEUCOVORIN CALCIUM,232493.86,70,3321.3408571428567,113571.05,39.0,2912.0782051282054
TEMSIROLIMUS,231374.08,62,3731.8399999999997,64161.33,18.0,3564.5183333333334
DIMETHYL SULFOXIDE,231276.47999999998,303,763.2887128712871,92488.32,492.0,187.98439024390245
METHYLPHENIDATE,229621.36000000002,751,305.75414114513984,236679.26000000004,942.0,251.2518683651805
PHENYLEPHRINE HCL/PROMETH HCL,227378.93000000008,5262,43.21150323071077,340908.7300000003,13023.0,26.17743453889275
ISOTRETINOIN,224868.3999999999,660,340.70969696969684,194106.57,552.0,351.6423369565218
"WATER FOR IRRIGATION,STERILE",224237.12999999995,10207,21.968955618693048,216448.08999999994,11294.0,19.164874269523636
PLERIXAFOR,223897.81,12,18658.150833333333,486772.13,24.0,20282.172083333335
ILOPROST TROMETHAMINE,221825.67,11,20165.97,1214196.27,70.0,17345.661
INCOBOTULINUMTOXINA,220717.24,81,2724.904197530864,89306.79999999999,85.0,1050.6682352941175
BISMUTH/METRONID/TETRACYCLINE,217853.57,346,629.6345953757226,559841.1900000001,954.0,586.8356289308176
PREDNISOLONE SOD PHOSPHATE,216478.44999999984,6277,34.487565716106396,191272.51000000007,5480.0,34.90374270072994
GOSERELIN ACETATE,214501.39,247,868.4266801619434,171809.13,262.0,655.760038167939
HYDROCORTISONE/PRAMOXINE,213080.59000000003,1326,160.69426093514332,136246.88999999998,990.0,137.6231212121212
PREDNISOLONE,212757.01,19451,10.938101382962316,272284.20000000024,20691.0,13.1595476294041
AMCINONIDE,212069.58999999997,647,327.7737094281298,360231.6900000001,1187.0,303.48078348778444
"ESTROGENS,CONJ/BAZEDOXIFENE",211479.22000000003,1314,160.9430898021309,2550.95,22.0,115.95227272727271
IXABEPILONE,210801.39,73,2887.690273972603,66823.05,12.0,5568.587500000001
CARTEOLOL HCL,210421.99000000005,14491,14.520874335794634,233323.31999999977,15005.0,15.549704765078292
METHYLPREDNISOLONE SOD SUCC,210334.27000000008,4817,43.664992734066864,149145.38000000003,4234.0,35.22564478034956
FOSAPREPITANT DIMEGLUMINE,209111.46,502,416.5566932270916,166395.18,418.0,398.0745933014354
ORLISTAT,208247.45,400,520.6186250000001,150897.48,321.0,470.0856074766356
BRENTUXIMAB VEDOTIN,208201.73,15,13880.115333333333,309180.08,20.0,15459.004
TRIFLURIDINE,208010.47000000003,1465,141.98666894197953,206063.33000000005,1470.0,140.1791360544218
SECOBARBITAL SODIUM,207169.92,139,1490.4310791366906,94648.14999999998,120.0,788.7345833333331
BLINATUMOMAB,206824.08,14,14773.14857142857,,,
TINIDAZOLE,204342.77000000002,1269,161.02661150512216,221078.65,1210.0,182.70962809917356
FLUCYTOSINE,203298.4,16,12706.15,,,
ROSIGLITAZONE MALEATE,203117.02000000002,849,239.2426619552415,148967.66,588.0,253.3463605442177
ESOMEPRAZOLE SODIUM,202049.44000000006,441,458.16199546485274,264403.20999999996,573.0,461.4366666666666
LANSOPRAZOLE/AMOXICILN/CLARITH,198870.00000000003,377,527.5066312997349,267298.26999999996,557.0,479.88917414721715
"MEASLES,MUMPS&RUBELLA VACC/PF",198053.16,2580,76.76479069767441,47113.33000000001,637.0,73.96127158555731
CARGLUMIC ACID,194234.5,22,8828.84090909091,2001228.45,45.0,44471.74333333333
MAPROTILINE HCL,192987.74999999997,2601,74.1975201845444,186780.73000000007,2765.0,67.55180108499098
MOEXIPRIL/HYDROCHLOROTHIAZIDE,192640.61999999997,5785,33.30002074330164,870228.2599999992,25177.0,34.56441434642726
DORIPENEM,191245.2,338,565.814201183432,332817.46,646.0,515.197306501548
DESOGESTREL-ETHINYL ESTRADIOL,190508.35000000012,10884,17.503523520764436,221850.36000000013,11287.0,19.655387614069294
OFATUMUMAB,189011.04,12,15750.92,,,
DESLORATADINE/PSEUDOEPHEDRINE,188125.58000000007,756,248.8433597883599,178619.62000000002,754.0,236.89604774535812
NEOMYCIN SU/POLYMYX B SULF,185945.12000000002,3799,48.945806791260864,,,
"CHORIONIC GONADOTROPIN, HUMAN",183647.40000000002,212,866.2613207547171,172023.35,325.0,529.3026153846154
DOXORUBICIN HCL PEG-LIPOSOMAL,180547.33000000002,51,3540.143725490196,183759.02000000002,54.0,3402.9448148148153
TRANEXAMIC ACID,180396.06,919,196.29603917301415,94877.84999999999,412.0,230.28604368932037
CLOCORTOLONE PIVALATE,179651.0,463,388.0151187904968,220130.16000000003,511.0,430.7830919765167
PENICILLIN G POTASSIUM,178176.39,619,287.8455411954766,136427.45,592.0,230.45177364864867
CHLOROTHIAZIDE,168984.73000000013,6158,27.441495615459587,112086.75999999992,6433.0,17.423715218405086
MESALAMINE W/CLEANSING WIPES,166920.00000000003,384,434.68750000000006,132464.22,335.0,395.41558208955223
MEPERIDINE HCL/PF,164628.53000000003,7297,22.561125119912298,180852.49000000002,6857.0,26.374870934811145
ISOCARBOXAZID,164467.43000000002,350,469.9069428571429,180527.32000000007,413.0,437.11215496368055
TESTOSTERONE ENANTHATE,164100.68999999992,2106,77.92055555555551,153731.70000000013,2043.0,75.24801762114544
CARBOPLATIN,163977.42000000004,2696,60.82248516320476,151284.46,2035.0,74.34125798525798
KETOROLAC TROMETHAMINE/PF,163041.48,585,278.7033846153846,205412.78999999998,854.0,240.53019906323183
GANCICLOVIR SODIUM,162901.0,252,646.4325396825396,53281.81,144.0,370.0125694444444
LOMUSTINE,161543.91999999995,691,233.78280752532555,61806.380000000005,654.0,94.50516819571867
REPAGLINIDE/METFORMIN HCL,157178.19999999998,335,469.1886567164179,166163.27000000005,442.0,375.9350000000001
DEFEROXAMINE MESYLATE,156043.72,749,208.33607476635515,76625.86000000002,588.0,130.31608843537418
AMPHOTERICIN B LIPOSOME,155654.14,163,954.9333742331289,318644.47000000003,183.0,1741.226612021858
"GRISEOFULVIN, MICROSIZE",154168.04,703,219.30019914651496,97669.01,576.0,169.56425347222222
RIMANTADINE HCL,152248.02,1173,129.7937084398977,136454.19,1004.0,135.91054780876493
CYCLOPENTOLATE HCL,151433.85000000006,9435,16.0502225755167,231673.88999999996,14766.0,15.689685087362857
EPOPROSTENOL SODIUM (ARGININE),148546.14,27,5501.708888888889,,,
TELBIVUDINE,148361.50000000003,153,969.6830065359479,205371.38,217.0,946.4118894009217
NEDOCROMIL SODIUM,147276.22,777,189.54468468468468,118667.78,687.0,172.7333042212518
PROPRANOLOL/HYDROCHLOROTHIAZID,146181.14000000007,3658,39.96203936577367,204369.60999999993,5006.0,40.82493208150218
ETHOTOIN,143394.28999999995,431,332.70136890951267,92272.65999999997,352.0,262.13823863636355
DESOG-E.ESTRADIOL/E.ESTRADIOL,139514.5699999999,4541,30.72331424796298,160408.3100000001,4535.0,35.371181918412375
FENOFIBRIC ACID,137411.02000000002,2303,59.666096396005216,171524.27000000005,2839.0,60.417143360338166
LITHIUM CITRATE,135727.90999999986,3563,38.093715969688425,122223.21,3091.0,39.54164024587512
PSEUDOEPHEDRINE HCL/ACRIVAS,134346.56000000003,514,261.3746303501946,163374.27000000002,811.0,201.4479284833539
ISONIAZID,132734.06000000006,17014,7.801461149641475,163601.73999999996,18648.0,8.773152080652078
ESTRADIOL VALERATE,131932.36,798,165.32877192982454,101294.18000000001,573.0,176.77867364746947
ERGOLOID MESYLATES,131238.13999999998,268,489.6945522388059,455615.13999999996,771.0,590.9405188067444
ALITRETINOIN,130994.76999999999,25,5239.7908,,,
PACLITAXEL,130342.42999999996,1274,102.30959968602824,142041.41999999998,925.0,153.55829189189188
MECLOFENAMATE SODIUM,127208.64000000004,349,364.49467048710613,180138.78,517.0,348.4309090909091
SULFACETAMIDE/PREDNISOLONE SP,126572.78000000001,6794,18.63008242566971,125690.52,6420.0,19.57796261682243
ESOMEPRAZOLE STRONTIUM,123106.31000000001,888,138.633231981982,611957.9299999998,3869.0,158.16953476350474
METHENAMINE MANDELATE,121113.78000000003,1535,78.90148534201957,131761.56999999998,2080.0,63.34690865384614
YELLOW FEVER VACCINE LIVE/PF,120940.40999999999,929,130.1834337997847,118504.13000000003,979.0,121.04609805924416
BENZONATATE,119016.93000000007,10156,11.718878495470664,61531.37000000003,10309.0,5.968704045009218
TRETINOIN MICROSPHERES,118069.38999999998,294,401.5965646258503,159636.12,345.0,462.7133913043478
METHYLPREDNISOLONE ACETATE,117870.86999999998,8115,14.525060998151568,142855.42000000004,9815.0,14.55480590932247
DALBAVANCIN HCL,114031.36,55,2073.2974545454545,,,
TOLMETIN SODIUM,109528.16999999997,765,143.17407843137252,170485.0799999999,1266.0,134.6643601895734
OLODATEROL HCL,109411.25000000001,700,156.30178571428573,,,
IMMUNE GLOBUL G (IGG)/GLYCINE,108258.80000000002,501,216.0854291417166,,,
AMPHOTERICIN B,108026.64999999998,685,157.70313868613135,112527.26999999997,730.0,154.14694520547943
PEN G BENZ/PEN G PROCAINE,107451.86,1324,81.15699395770393,98071.88,1243.0,78.89934030571199
CEFTAZIDIME/AVIBACTAM,106112.34,50,2122.2468,,,
ABOBOTULINUMTOXINA,105380.79000000001,88,1197.5089772727274,87705.17000000001,95.0,923.2123157894738
"ESTROGENS,CONJ.,SYNTHETIC B",104394.60999999993,1170,89.22616239316233,427769.93000000017,5041.0,84.85814917675067
DHCODEINE BT/ACETAMINOPHN/CAFF,103245.18000000002,426,242.35957746478877,2167.2,16.0,135.45
ESTRAMUSTINE PHOSPHATE SODIUM,103212.45,149,692.7010067114094,117729.29,242.0,486.4846694214876
CETIRIZINE HCL,98850.01999999986,5413,18.261596157398827,101999.5400000001,4853.0,21.01783226869979
ERIBULIN MESYLATE,97187.98000000001,23,4225.564347826087,153543.27,33.0,4652.826363636364
PAREGORIC,96590.83999999998,360,268.30788888888884,158062.76000000004,445.0,355.19721348314613
ALTRETAMINE,96536.23,68,1419.6504411764706,89424.79,66.0,1354.9210606060606
THIOGUANINE,95871.68,184,521.0417391304347,110159.68999999999,212.0,519.621179245283
RIMEXOLONE,95579.35,951,100.5040483701367,102538.75000000001,1448.0,70.81405386740333
"TETANUS & DIPHTHERIA TOX,ADULT",95278.43000000004,2564,37.16007410296413,78774.31999999998,2061.0,38.22140708393982
SINECATECHINS,94315.01,43,2193.372325581395,145200.2,103.0,1409.7106796116507
CLEMASTINE FUMARATE,89948.83999999997,3683,24.42270974748845,96012.89999999995,5672.0,16.927521156558523
ARIPIPRAZOLE LAUROXIL,88676.81,51,1738.7609803921569,,,
"RINGERS SOLUTION,LACTATED",88237.65000000001,2712,32.53600663716814,52855.659999999974,2480.0,21.312766129032248
PENICILLIN G SODIUM,88035.20000000001,90,978.168888888889,22294.15,26.0,857.4673076923077
METHYLPREDNISOLONE SOD SUCC/PF,85762.95000000003,3687,23.260903173311643,78437.34999999996,3373.0,23.254476726949292
CARBINOXAMINE MALEATE,85376.87000000005,2755,30.98978947368423,183048.22000000003,6283.0,29.13388826993475
ANIDULAFUNGIN,85325.19,93,917.4751612903226,92706.71,103.0,900.065145631068
ARTEMETHER/LUMEFANTRINE,85063.08,325,261.73255384615385,73159.63,357.0,204.9289355742297
NETUPITANT/PALONOSETRON HCL,83773.29,143,585.8272027972027,,,
"VANCOMYCIN IN DEXTROSE,ISO-OSM",82094.46999999996,1394,58.89129842180772,83752.78999999994,1322.0,63.353093797276806
ESTRADIOL CYPIONATE,81240.05999999998,1127,72.08523513753326,45504.679999999986,809.0,56.24805933250925
BEDAQUILINE FUMARATE,80555.41,17,4738.553529411765,133821.66,30.0,4460.722
METHYCLOTHIAZIDE,80385.84,1701,47.257989417989414,122536.81,2602.0,47.093316679477326
BOCEPREVIR,80014.0,11,7274.0,350477.47,59.0,5940.296101694915
DELAVIRDINE MESYLATE,78310.31,226,346.50579646017695,91934.88000000002,270.0,340.4995555555556
NEOMYCIN/POLYMYXN B/GRAMICIDIN,75975.55999999998,1662,45.713333333333324,72877.5,1623.0,44.902957486136785
BCG LIVE,75692.18,167,453.24658682634725,34345.96,114.0,301.280350877193
CORTISONE ACETATE,74564.38,645,115.60368992248063,30331.640000000007,312.0,97.21679487179489
GEFITINIB,73262.85,11,6660.259090909091,,,
PROCARBAZINE HCL,71305.88,37,1927.185945945946,75846.45,58.0,1307.6974137931034
MITOTANE,70682.34,113,625.5074336283186,93450.29000000001,104.0,898.5604807692308
ERYTHROMYCIN LACTOBIONATE,69795.32,79,883.4850632911393,,,
NADOLOL/BENDROFLUMETHIAZIDE,68503.79000000001,580,118.1099827586207,68991.11999999997,872.0,79.11825688073391
ALIROCUMAB,68066.54000000001,60,1134.4423333333334,,,
ACETIC ACID/ALUMINUM ACETATE,67481.65000000001,1191,56.65965575146936,64878.14000000001,1164.0,55.737233676975954
RIMABOTULINUMTOXINB,67145.65,69,973.1253623188405,7220.53,12.0,601.7108333333333
FOSCARNET SODIUM,65493.590000000004,42,1559.3711904761906,,,
BUTABARBITAL SODIUM,64481.840000000004,302,213.51602649006622,93948.74,427.0,220.02046838407495
METHYLDOPA/HYDROCHLOROTHIAZIDE,63856.16999999999,954,66.93518867924527,95351.35,1734.0,54.98924452133795
CIPROFLOXACIN/HYDROCORTISONE,62573.82,248,252.31379032258064,65335.229999999996,339.0,192.72929203539823
ETHYNODIOL D-ETHINYL ESTRADIOL,61642.66000000005,2786,22.12586503948315,98130.25000000003,4166.0,23.555028804608746
ALBUMIN HUMAN,60983.95,372,163.9353494623656,54083.119999999995,132.0,409.72060606060603
MICONAZOLE NITRATE/ZINC OX/PET,60313.8,109,553.3376146788991,66642.13999999998,164.0,406.35451219512186
VARICELLA VACCINE LIVE/PF,58543.149999999994,520,112.58298076923076,25774.33,247.0,104.3495141700405
RETAPAMULIN,57209.349999999984,178,321.4008426966291,93718.57999999997,471.0,198.9778768577494
LIDOCAINE HCL/PF,56004.02999999998,6056,9.247693196829587,45219.57,5144.0,8.79074066874028
HYDROCORTISONE BUTYRATE/EMOLL,55999.729999999996,132,424.24037878787874,112764.43000000001,253.0,445.70920948616606
ISAVUCONAZONIUM SULFATE,54549.03,16,3409.314375,,,
HYDROCORTISONE SOD SUCC/PF,53724.770000000004,1002,53.617534930139726,45199.98000000001,942.0,47.98299363057326
MEFLOQUINE HCL,53716.76000000001,1016,52.870826771653554,49636.5,847.0,58.60271546635183
COBICISTAT,53135.490000000005,265,200.51128301886794,,,
LINDANE,52988.42,435,121.81245977011494,61159.51000000002,473.0,129.301289640592
LULICONAZOLE,51944.219999999994,126,412.25571428571425,,,
SERTACONAZOLE NITRATE,51523.47,102,505.1320588235294,110481.47,324.0,340.9921913580247
SALICYLIC ACID,51063.77000000001,714,71.51788515406164,27590.420000000002,458.0,60.241091703056775
QUINUPRISTIN/DALFOPRISTIN,50457.11,24,2102.3795833333334,15349.52,21.0,730.9295238095239
AZTREONAM/DEXTROSE-WATER,49962.57,131,381.3936641221374,83896.31999999999,291.0,288.30350515463914
DOXYCYCLINE CALCIUM,49485.32000000001,440,112.46663636363638,43886.18999999999,478.0,91.81211297071127
TROPICAMIDE,49404.51,4784,10.327029682274247,67548.85000000002,5864.0,11.519244542974082
PROPANTHELINE BROMIDE,49342.46000000001,903,54.642812846068665,52472.280000000006,1080.0,48.58544444444445
SODIUM CHLORIDE FOR INHALATION,49121.42999999997,2275,21.59183736263735,42813.90999999999,1906.0,22.462701993704087
PHENOBARBITAL SODIUM,48869.64,81,603.3288888888889,12829.589999999998,53.0,242.06773584905656
PREDNICARBATE,48287.19000000001,559,86.38137745974957,63315.66,804.0,78.7508208955224
BUTENAFINE HCL,48032.90000000001,259,185.45521235521238,96924.45000000001,392.0,247.25625000000002
ETIDRONATE DISODIUM,47259.81,235,201.1055744680851,41884.22,217.0,193.01483870967743
POTASSIUM BICARBONATE/CIT AC,47180.19,2001,23.578305847076464,99463.0,4297.0,23.147079357691414
HISTRELIN AC,45810.32,14,3272.1657142857143,,,
ESTRADIOL/NORGESTIMATE,43771.37,384,113.98794270833334,52440.42999999999,494.0,106.15471659919027
TETANUS AND DIPHTHERIA TOX/PF,43175.84999999999,936,46.12804487179486,36742.12999999999,915.0,40.155333333333324
NORETH-ETHINYL ESTRADIOL/IRON,43119.98999999999,532,81.05261278195486,78466.78000000001,967.0,81.14455015511894
CYCLOSERINE,42866.37,73,587.2105479452055,,,
DIFLORASONE DIACETATE/EMOLL,42785.520000000004,58,737.6813793103449,118935.62999999999,128.0,929.1846093749999
PHENYLEPHRINE HCL,42339.96,2201,19.236692412539753,96355.59999999995,5914.0,16.29279675346634
MALATHION,41409.4,180,230.05222222222224,11582.07,74.0,156.51445945945946
CITRIC ACID/SODIUM CITRATE,40187.93999999998,1271,31.619150275373705,71317.80999999994,3282.0,21.72998476538694
MEFENAMIC ACID,40181.62,53,758.1437735849057,36260.44,66.0,549.4006060606062
METAPROTERENOL SULFATE,39955.76,690,57.90689855072464,16952.120000000003,284.0,59.6905633802817
METOPROLOL SUCCINATE/HCTZ,39662.329999999994,306,129.61545751633986,25960.900000000005,621.0,41.80499194847022
UREA,39594.72000000001,862,45.93354988399073,282194.84999999974,6757.0,41.76333431996444
MIDAZOLAM HCL,38727.72999999998,7924,4.887396516910649,34326.57999999999,5119.0,6.7057198671615525
AMIFOSTINE CRYSTALLINE,38140.1,21,1816.195238095238,34473.35,15.0,2298.2233333333334
CARMUSTINE,37983.28,11,3453.0254545454545,39553.24,20.0,1977.6619999999998
SODIUM FLUORIDE/POTASSIUM NIT,37582.13999999998,2824,13.30812322946175,38592.799999999996,2901.0,13.30327473285074
SULCONAZOLE NITRATE,37328.990000000005,137,272.47437956204385,41962.20000000001,269.0,155.99330855018593
PYRAZINAMIDE,37214.9,324,114.8608024691358,25514.730000000003,185.0,137.91745945945948
LIDOCAINE/TETRACAINE,36539.76,49,745.7093877551021,13149.64,23.0,571.7234782608696
OPIUM/BELLADONNA ALKALOIDS,36176.89,47,769.7210638297872,60187.659999999996,123.0,489.33056910569104
"POTASSIUM PHOSPHATE,MONOBASIC",34973.31,1210,28.90356198347107,29540.409999999996,1068.0,27.659559925093628
CHLORPROPAMIDE,34320.91999999999,469,73.17893390191895,40653.490000000005,755.0,53.84568211920531
CHLOROQUINE PHOSPHATE,33748.39,910,37.08614285714285,127019.99999999999,2929.0,43.36633663366336
CALCIUM GLUCONATE,33696.28999999999,293,115.0044027303754,10350.51,209.0,49.52397129186603
NEOMYCIN/BACITRA/POLYMYXIN/HC,33035.62,293,112.74955631399318,34202.74,359.0,95.27225626740946
LIDOCAINE/HYDROCORTISONE AC,32884.92,142,231.58394366197183,36119.479999999996,210.0,171.99752380952378
DROSPIRENONE/ESTRADIOL,32345.410000000003,271,119.3557564575646,52500.92999999999,464.0,113.14855603448274
PROCHLORPERAZINE EDISYLATE,32215.809999999998,124,259.8049193548387,22936.71,195.0,117.62415384615385
QUINIDINE SULFATE,31441.58,1883,16.697599575146043,51369.280000000006,2427.0,21.165751957148746
MTH/ME BLUE/SOD PHOS/PHEN/HYOS,31338.499999999996,2440,12.843647540983605,109423.51999999999,597.0,183.2889782244556
FLUOROMETHOLONE ACETATE,30608.960000000006,491,62.34004073319757,6166.87,114.0,54.095350877192985
SUCCIMER,29808.27,11,2709.842727272727,30392.71,13.0,2337.900769230769
MEPENZOLATE BROMIDE,28514.41,174,163.8759195402299,28620.420000000002,167.0,171.37976047904192
LODOXAMIDE TROMETHAMINE,28473.16,197,144.53380710659897,21624.55,166.0,130.2683734939759
PODOFILOX,27613.16,315,87.6608253968254,36879.49,348.0,105.97554597701149
METRONIDAZOLE/SODIUM CHLORIDE,27502.370000000006,1485,18.520114478114483,18919.89,848.0,22.31119103773585
NATAMYCIN,26931.38,92,292.73239130434786,6711.38,25.0,268.4552
DROSPIR/ETH ESTRA/LEVOMEFOL CA,26462.23,209,126.61354066985646,30381.430000000004,275.0,110.47792727272729
ELVITEGRAVIR,25183.07,22,1144.685,,,
HEPATITIS B VIRUS VACCINE/PF,24819.75,412,60.242111650485434,19550.76,318.0,61.480377358490564
PAPAVERINE HCL,24773.909999999996,699,35.441931330472094,22977.299999999996,710.0,32.36239436619718
NABILONE,24623.76,12,2051.98,33363.98,21.0,1588.7609523809526
DOBUTAMINE HCL,24518.33,361,67.91781163434904,15264.68,260.0,58.710307692307694
"GRASS POLLEN-TIMOTHY, STANDARD",23188.85,86,269.6377906976744,,,
DEXAMETHASONE SODIUM PHOSP/PF,23088.400000000005,384,60.12604166666668,,,
TESTOSTERONE UNDECANOATE,22992.27,27,851.5655555555555,,,
SULFACETAMIDE SODIUM/SULFUR,22573.699999999997,185,122.01999999999998,14266.29,122.0,116.93680327868853
FLUMAZENIL,22494.91,1543,14.578684381075826,21079.06,1386.0,15.208556998557
POT CHLORIDE/POT BICARB/CIT AC,22193.94,440,50.44077272727272,30456.620000000003,590.0,51.62138983050848
MAGNESIUM SULFATE,21392.980000000003,1684,12.703669833729219,68929.69000000003,2961.0,23.27919284025668
GENTAMICIN/PREDNISOL AC,21306.74,219,97.29105022831051,46089.170000000006,485.0,95.02921649484537
NORETHINDRONE-MESTRANOL,21158.80999999999,823,25.709368165249078,21662.239999999998,836.0,25.911770334928228
CIPROFLOXACIN,20603.93,149,138.28140939597316,13431.849999999999,101.0,132.9886138613861
"HEPARIN SODIUM,PORCINE/PF",20212.949999999997,267,75.70393258426965,16989.039999999997,155.0,109.60670967741933
"FLUCONAZOLE IN NACL,ISO-OSM",19639.310000000005,401,48.97583541147134,20179.230000000003,409.0,49.33797066014671
ADAPALENE/BENZOYL PEROXIDE,19355.97,78,248.15346153846156,39622.200000000004,151.0,262.3986754966888
TOLBUTAMIDE,19153.629999999997,318,60.23154088050314,34973.92000000001,503.0,69.53065606361831
"NAFCILLIN IN DEXTROSE,ISO-OSM",19020.23,26,731.5473076923076,,,
ESTRADIOL VALERATE/DIENOGEST,18575.670000000002,150,123.83780000000002,18281.620000000003,170.0,107.5389411764706
PAMIDRONATE DISODIUM,18545.119999999995,379,48.931715039577824,24320.47,509.0,47.78088408644401
FENTANYL CITRATE/PF,18202.77,1750,10.401582857142857,6733.85,1144.0,5.886232517482518
"CEFTAZIDIME NA/DEXTROSE,ISO",18129.22,135,134.29051851851852,9952.51,68.0,146.3604411764706
STREPTOMYCIN SULFATE,18043.07,158,114.19664556962024,18292.93,152.0,120.34822368421052
MIDAZOLAM HCL/PF,17921.460000000006,4943,3.625624114909975,24779.12999999999,6733.0,3.680251002524876
NEOMYCIN SU/COLIST/HC/THONZON,17317.489999999998,235,73.69144680851063,,,
CIPROFLOXACIN/CIPROFLOXA HCL,17016.019999999997,288,59.08340277777776,23920.83,361.0,66.26268698060942
FOSPHENYTOIN SODIUM,16442.35,11,1494.7590909090907,2056.64,81.0,25.390617283950615
CLINDAMYCIN/TRETINOIN,15503.400000000001,27,574.2,18433.77,28.0,658.3489285714286
METIPRANOLOL,15358.210000000001,492,31.21587398373984,63899.60000000001,2027.0,31.524222989639867
MAGNESIUM SULFATE IN WATER,14750.960000000001,396,37.249898989898995,5022.889999999999,122.0,41.17122950819672
NEOMYCIN SU/BACI ZN/POLY/HC,14742.600000000002,321,45.92710280373832,,,
PAROMOMYCIN SULFATE,14662.31,95,154.34010526315788,47246.12,153.0,308.79816993464055
"SODIUM PHOS,M-BASIC-D-BASIC",14453.49,166,87.06921686746988,1963.33,51.0,38.49666666666666
VINORELBINE TARTRATE,14379.859999999999,118,121.86322033898304,15710.880000000001,127.0,123.70771653543308
"CEFAZOLIN SODIUM/DEXTROSE,ISO",14339.209999999997,310,46.25551612903225,16660.15,283.0,58.86978798586573
NEOMYCIN SU/BACITRA/POLYMYXIN,14145.669999999998,366,38.64937158469945,,,
GRANISETRON HCL/PF,14057.11,262,53.65309160305344,29275.22,389.0,75.25763496143959
SODIUM CHLORIDE,13846.93,336,41.21110119047619,10591.43,288.0,36.775798611111114
